Age,Premium
51,10700
67,13900
28,6100
72,14900
74,15300
50,10500
57,11900
49,10300
66,13700
74,15300
70,14500
43,9100
68,14100
70,14500
72,14900
48,10100
33,7100
32,6900
18,4100
65,13500
50,10500
41,8700
64,13300
55,11500
32,6900
34,7300
18,4100
19,4300
72,14900
37,7900
61,12700
56,11700
25,5500
23,5100
31,6700
72,14900
60,12500
22,4900
40,8500
61,12700
20,4500
47,9900
50,10500
72,14900
52,10900
57,11900
41,8700
27,5900
64,13300
21,4700
73,15100
61,12700
71,14700
34,7300
22,4900
74,15300
21,4700
35,7500
24,5300
63,13100
37,7900
24,5300
68,14100
72,14900
41,8700
35,7500
73,15100
68,14100
71,14700
21,4700
46,9700
21,4700
38,8100
53,11100
41,8700
35,7500
24,5300
73,15100
62,12900
29,6300
58,12100
36,7700
26,5700
66,13700
35,7500
63,13100
29,6300
45,9500
64,13300
45,9500
70,14500
25,5500
72,14900
52,10900
60,12500
51,10700
24,5300
74,15300
40,8500
47,9900
45,9500
39,8300
73,15100
52,10900
41,8700
47,9900
46,9700
35,7500
58,12100
68,14100
56,11700
57,11900
23,5100
46,9700
69,14300
25,5500
56,11700
29,6300
57,11900
53,11100
71,14700
37,7900
19,4300
28,6100
61,12700
41,8700
64,13300
63,13100
19,4300
63,13100
29,6300
40,8500
23,5100
57,11900
38,8100
73,15100
66,13700
47,9900
44,9300
46,9700
68,14100
69,14300
55,11500
70,14500
45,9500
39,8300
71,14700
32,6900
25,5500
29,6300
18,4100
48,10100
59,12300
46,9700
61,12700
18,4100
23,5100
25,5500
59,12300
26,5700
34,7300
45,9500
29,6300
40,8500
71,14700
56,11700
35,7500
52,10900
60,12500
59,12300
22,4900
36,7700
66,13700
55,11500
34,7300
57,11900
24,5300
44,9300
47,9900
60,12500
61,12700
61,12700
73,15100
72,14900
68,14100
69,14300
22,4900
64,13300
31,6700
48,10100
34,7300
38,8100
24,5300
56,11700
37,7900
65,13500
20,4500
54,11300
70,14500
45,9500
68,14100
22,4900
41,8700
57,11900
53,11100
53,11100
50,10500
64,13300
44,9300
38,8100
34,7300
34,7300
40,8500
26,5700
31,6700
26,5700
61,12700
29,6300
74,15300
35,7500
37,7900
36,7700
69,14300
56,11700
24,5300
37,7900
67,13900
43,9100
64,13300
53,11100
18,4100
52,10900
51,10700
40,8500
18,4100
26,5700
26,5700
34,7300
56,11700
57,11900
58,12100
36,7700
55,11500
35,7500
48,10100
37,7900
40,8500
31,6700
51,10700
41,8700
69,14300
19,4300
62,12900
22,4900
58,12100
33,7100
60,12500
40,8500
30,6500
51,10700
32,6900
66,13700
34,7300
71,14700
19,4300
57,11900
55,11500
58,12100
46,9700
60,12500
39,8300
23,5100
71,14700
58,12100
63,13100
42,8900
57,11900
56,11700
58,12100
51,10700
42,8900
58,12100
38,8100
35,7500
30,6500
57,11900
65,13500
73,15100
37,7900
22,4900
24,5300
49,10300
63,13100
29,6300
65,13500
68,14100
42,8900
73,15100
19,4300
19,4300
35,7500
73,15100
26,5700
19,4300
40,8500
56,11700
18,4100
44,9300
41,8700
23,5100
47,9900
18,4100
70,14500
47,9900
34,7300
50,10500
45,9500
41,8700
55,11500
54,11300
56,11700
49,10300
63,13100
30,6500
35,7500
35,7500
74,15300
62,12900
70,14500
69,14300
61,12700
63,13100
57,11900
55,11500
70,14500
64,13300
24,5300
65,13500
28,6100
44,9300
36,7700
68,14100
27,5900
52,10900
70,14500
32,6900
23,5100
58,12100
66,13700
68,14100
23,5100
65,13500
29,6300
59,12300
64,13300
50,10500
48,10100
68,14100
46,9700
47,9900
64,13300
42,8900
33,7100
26,5700
59,12300
61,12700
65,13500
22,4900
20,4500
26,5700
59,12300
33,7100
46,9700
26,5700
55,11500
73,15100
72,14900
43,9100
26,5700
47,9900
71,14700
65,13500
55,11500
41,8700
36,7700
33,7100
67,13900
73,15100
23,5100
32,6900
70,14500
65,13500
67,13900
19,4300
63,13100
26,5700
60,12500
55,11500
63,13100
27,5900
71,14700
74,15300
73,15100
67,13900
20,4500
56,11700
24,5300
41,8700
38,8100
29,6300
62,12900
50,10500
53,11100
23,5100
49,10300
18,4100
60,12500
74,15300
70,14500
47,9900
54,11300
59,12300
56,11700
19,4300
57,11900
65,13500
50,10500
60,12500
44,9300
35,7500
45,9500
32,6900
30,6500
21,4700
26,5700
23,5100
58,12100
25,5500
25,5500
28,6100
29,6300
24,5300
52,10900
69,14300
40,8500
55,11500
68,14100
56,11700
20,4500
48,10100
29,6300
26,5700
72,14900
24,5300
52,10900
72,14900
63,13100
50,10500
64,13300
37,7900
45,9500
37,7900
46,9700
19,4300
24,5300
30,6500
18,4100
69,14300
63,13100
54,11300
31,6700
52,10900
22,4900
48,10100
18,4100
52,10900
28,6100
46,9700
52,10900
20,4500
64,13300
71,14700
28,6100
70,14500
61,12700
18,4100
62,12900
54,11300
47,9900
36,7700
46,9700
73,15100
56,11700
44,9300
33,7100
48,10100
24,5300
21,4700
25,5500
37,7900
59,12300
25,5500
37,7900
70,14500
25,5500
67,13900
30,6500
39,8300
19,4300
19,4300
62,12900
33,7100
36,7700
46,9700
46,9700
60,12500
62,12900
46,9700
28,6100
23,5100
28,6100
57,11900
61,12700
57,11900
56,11700
33,7100
50,10500
47,9900
51,10700
36,7700
62,12900
65,13500
27,5900
69,14300
50,10500
44,9300
55,11500
60,12500
44,9300
43,9100
27,5900
33,7100
72,14900
37,7900
19,4300
72,14900
66,13700
64,13300
60,12500
43,9100
45,9500
46,9700
74,15300
37,7900
37,7900
62,12900
22,4900
20,4500
54,11300
46,9700
43,9100
66,13700
72,14900
25,5500
42,8900
69,14300
51,10700
71,14700
52,10900
20,4500
45,9500
65,13500
62,12900
51,10700
59,12300
22,4900
53,11100
72,14900
28,6100
22,4900
25,5500
24,5300
44,9300
46,9700
22,4900
64,13300
37,7900
59,12300
71,14700
33,7100
28,6100
36,7700
21,4700
65,13500
54,11300
43,9100
19,4300
39,8300
46,9700
39,8300
63,13100
51,10700
25,5500
25,5500
35,7500
58,12100
53,11100
34,7300
23,5100
26,5700
62,12900
23,5100
54,11300
47,9900
39,8300
60,12500
58,12100
69,14300
74,15300
63,13100
61,12700
67,13900
24,5300
74,15300
39,8300
69,14300
70,14500
37,7900
45,9500
45,9500
32,6900
27,5900
72,14900
64,13300
35,7500
31,6700
70,14500
43,9100
32,6900
55,11500
19,4300
68,14100
44,9300
68,14100
51,10700
61,12700
56,11700
49,10300
46,9700
55,11500
18,4100
35,7500
49,10300
29,6300
24,5300
68,14100
53,11100
23,5100
22,4900
26,5700
69,14300
25,5500
47,9900
52,10900
68,14100
18,4100
30,6500
62,12900
59,12300
64,13300
23,5100
25,5500
27,5900
58,12100
60,12500
38,8100
45,9500
37,7900
22,4900
74,15300
24,5300
47,9900
58,12100
49,10300
34,7300
69,14300
20,4500
73,15100
36,7700
61,12700
42,8900
64,13300
56,11700
73,15100
68,14100
26,5700
62,12900
61,12700
29,6300
69,14300
25,5500
62,12900
34,7300
57,11900
64,13300
57,11900
23,5100
33,7100
28,6100
50,10500
39,8300
72,14900
66,13700
32,6900
25,5500
48,10100
30,6500
33,7100
32,6900
36,7700
23,5100
53,11100
49,10300
30,6500
62,12900
46,9700
47,9900
36,7700
43,9100
38,8100
47,9900
37,7900
40,8500
51,10700
43,9100
63,13100
60,12500
18,4100
20,4500
19,4300
60,12500
31,6700
41,8700
35,7500
35,7500
30,6500
60,12500
58,12100
43,9100
46,9700
30,6500
69,14300
40,8500
58,12100
60,12500
53,11100
71,14700
48,10100
34,7300
56,11700
25,5500
60,12500
42,8900
55,11500
21,4700
69,14300
53,11100
42,8900
27,5900
66,13700
43,9100
55,11500
32,6900
56,11700
64,13300
57,11900
42,8900
67,13900
41,8700
72,14900
34,7300
58,12100
63,13100
50,10500
30,6500
42,8900
18,4100
38,8100
63,13100
27,5900
59,12300
46,9700
26,5700
22,4900
61,12700
63,13100
41,8700
29,6300
71,14700
65,13500
55,11500
38,8100
46,9700
53,11100
62,12900
35,7500
25,5500
21,4700
44,9300
52,10900
22,4900
69,14300
63,13100
74,15300
57,11900
37,7900
42,8900
55,11500
26,5700
49,10300
74,15300
73,15100
57,11900
59,12300
26,5700
71,14700
40,8500
32,6900
66,13700
51,10700
30,6500
33,7100
41,8700
44,9300
41,8700
58,12100
31,6700
52,10900
23,5100
59,12300
19,4300
45,9500
29,6300
70,14500
71,14700
68,14100
22,4900
73,15100
26,5700
24,5300
49,10300
35,7500
59,12300
28,6100
49,10300
51,10700
31,6700
50,10500
25,5500
49,10300
40,8500
62,12900
49,10300
26,5700
64,13300
74,15300
44,9300
29,6300
31,6700
38,8100
43,9100
34,7300
29,6300
40,8500
55,11500
35,7500
68,14100
50,10500
41,8700
19,4300
73,15100
73,15100
28,6100
37,7900
29,6300
55,11500
35,7500
53,11100
55,11500
36,7700
32,6900
58,12100
26,5700
23,5100
50,10500
29,6300
55,11500
23,5100
37,7900
26,5700
35,7500
41,8700
58,12100
65,13500
74,15300
67,13900
51,10700
29,6300
22,4900
62,12900
59,12300
38,8100
59,12300
62,12900
53,11100
61,12700
36,7700
35,7500
25,5500
36,7700
56,11700
43,9100
59,12300
21,4700
65,13500
28,6100
49,10300
26,5700
26,5700
21,4700
21,4700
45,9500
18,4100
55,11500
25,5500
63,13100
44,9300
23,5100
23,5100
56,11700
59,12300
21,4700
47,9900
61,12700
32,6900
36,7700
29,6300
72,14900
35,7500
39,8300
57,11900
62,12900
70,14500
54,11300
60,12500
34,7300
40,8500
38,8100
38,8100
25,5500
59,12300
59,12300
24,5300
28,6100
30,6500
22,4900
59,12300
52,10900
65,13500
53,11100
56,11700
43,9100
62,12900
50,10500
28,6100
66,13700
32,6900
55,11500
61,12700
45,9500
68,14100
64,13300
63,13100
69,14300
21,4700
61,12700
21,4700
23,5100
51,10700
41,8700
62,12900
52,10900
38,8100
29,6300
68,14100
59,12300
42,8900
65,13500
23,5100
66,13700
59,12300
32,6900
27,5900
39,8300
61,12700
33,7100
71,14700
61,12700
20,4500
73,15100
32,6900
25,5500
32,6900
48,10100
73,15100
70,14500
64,13300
71,14700
62,12900
21,4700
23,5100
25,5500
58,12100
22,4900
57,11900
26,5700
24,5300
51,10700
70,14500
38,8100
34,7300
46,9700
60,12500
42,8900
56,11700
69,14300
30,6500
22,4900
66,13700
73,15100
48,10100
71,14700
66,13700
43,9100
49,10300
37,7900
68,14100
32,6900
67,13900
58,12100
27,5900
39,8300
38,8100
22,4900
34,7300
45,9500
34,7300
46,9700
38,8100
27,5900
37,7900
33,7100
44,9300
23,5100
73,15100
29,6300
20,4500
31,6700
56,11700
54,11300
20,4500
63,13100
30,6500
28,6100
52,10900
72,14900
73,15100
48,10100
61,12700
57,11900
20,4500
58,12100
18,4100
62,12900
22,4900
64,13300
57,11900
35,7500
46,9700
74,15300
52,10900
32,6900
37,7900
31,6700
40,8500
57,11900
46,9700
60,12500
39,8300
31,6700
74,15300
33,7100
24,5300
56,11700
39,8300
24,5300
19,4300
70,14500
68,14100
32,6900
61,12700
39,8300
40,8500
41,8700
26,5700
50,10500
29,6300
31,6700
33,7100
36,7700
34,7300
44,9300
70,14500
41,8700
45,9500
29,6300
72,14900
44,9300
44,9300
45,9500
58,12100
43,9100
27,5900
71,14700
52,10900
33,7100
38,8100
37,7900
54,11300
44,9300
20,4500
41,8700
63,13100
28,6100
46,9700
61,12700
35,7500
52,10900
61,12700
20,4500
62,12900
18,4100
34,7300
39,8300
39,8300
53,11100
33,7100
21,4700
26,5700
47,9900
72,14900
73,15100
44,9300
62,12900
43,9100
32,6900
19,4300
60,12500
37,7900
71,14700
33,7100
18,4100
67,13900
31,6700
69,14300
23,5100
70,14500
43,9100
65,13500
66,13700
74,15300
64,13300
50,10500
41,8700
47,9900
63,13100
31,6700
23,5100
35,7500
51,10700
34,7300
38,8100
18,4100
68,14100
35,7500
32,6900
58,12100
28,6100
64,13300
65,13500
70,14500
68,14100
22,4900
22,4900
20,4500
24,5300
64,13300
62,12900
25,5500
38,8100
35,7500
47,9900
63,13100
28,6100
38,8100
61,12700
55,11500
28,6100
51,10700
67,13900
42,8900
42,8900
35,7500
33,7100
64,13300
20,4500
53,11100
37,7900
39,8300
61,12700
19,4300
18,4100
68,14100
55,11500
31,6700
18,4100
73,15100
29,6300
53,11100
52,10900
50,10500
18,4100
69,14300
34,7300
50,10500
74,15300
53,11100
58,12100
28,6100
56,11700
74,15300
24,5300
57,11900
36,7700
58,12100
63,13100
58,12100
67,13900
42,8900
42,8900
22,4900
68,14100
19,4300
19,4300
72,14900
29,6300
43,9100
21,4700
44,9300
25,5500
54,11300
51,10700
62,12900
26,5700
58,12100
70,14500
58,12100
47,9900
68,14100
62,12900
51,10700
47,9900
70,14500
58,12100
53,11100
48,10100
40,8500
72,14900
70,14500
57,11900
39,8300
21,4700
74,15300
23,5100
56,11700
72,14900
56,11700
68,14100
29,6300
60,12500
48,10100
33,7100
35,7500
41,8700
36,7700
25,5500
70,14500
42,8900
30,6500
58,12100
26,5700
64,13300
48,10100
19,4300
26,5700
60,12500
64,13300
20,4500
33,7100
27,5900
46,9700
36,7700
54,11300
69,14300
38,8100
53,11100
46,9700
43,9100
68,14100
44,9300
37,7900
25,5500
69,14300
37,7900
20,4500
46,9700
64,13300
51,10700
46,9700
53,11100
50,10500
31,6700
61,12700
56,11700
73,15100
57,11900
45,9500
50,10500
50,10500
32,6900
68,14100
18,4100
44,9300
34,7300
53,11100
73,15100
33,7100
54,11300
18,4100
29,6300
66,13700
38,8100
68,14100
53,11100
64,13300
51,10700
66,13700
37,7900
61,12700
65,13500
46,9700
69,14300
28,6100
28,6100
40,8500
38,8100
55,11500
34,7300
71,14700
41,8700
29,6300
63,13100
58,12100
40,8500
43,9100
47,9900
60,12500
20,4500
44,9300
38,8100
67,13900
35,7500
62,12900
23,5100
22,4900
37,7900
46,9700
46,9700
71,14700
29,6300
28,6100
63,13100
70,14500
56,11700
53,11100
66,13700
20,4500
70,14500
57,11900
34,7300
26,5700
55,11500
37,7900
34,7300
32,6900
28,6100
23,5100
37,7900
48,10100
34,7300
49,10300
55,11500
59,12300
63,13100
67,13900
67,13900
30,6500
70,14500
43,9100
62,12900
54,11300
33,7100
63,13100
55,11500
34,7300
44,9300
41,8700
52,10900
47,9900
21,4700
65,13500
19,4300
51,10700
60,12500
30,6500
27,5900
70,14500
32,6900
52,10900
71,14700
29,6300
53,11100
70,14500
54,11300
40,8500
28,6100
38,8100
74,15300
34,7300
64,13300
36,7700
70,14500
64,13300
37,7900
47,9900
58,12100
64,13300
23,5100
73,15100
28,6100
22,4900
25,5500
45,9500
74,15300
20,4500
55,11500
59,12300
62,12900
65,13500
61,12700
48,10100
38,8100
69,14300
40,8500
41,8700
29,6300
34,7300
63,13100
43,9100
36,7700
49,10300
33,7100
62,12900
28,6100
51,10700
55,11500
47,9900
29,6300
52,10900
48,10100
66,13700
55,11500
42,8900
54,11300
36,7700
73,15100
52,10900
61,12700
70,14500
64,13300
28,6100
30,6500
30,6500
34,7300
52,10900
42,8900
39,8300
65,13500
43,9100
44,9300
38,8100
62,12900
37,7900
37,7900
73,15100
53,11100
69,14300
38,8100
29,6300
23,5100
20,4500
38,8100
68,14100
39,8300
69,14300
49,10300
74,15300
70,14500
37,7900
61,12700
39,8300
72,14900
32,6900
53,11100
38,8100
60,12500
32,6900
70,14500
35,7500
53,11100
33,7100
61,12700
57,11900
69,14300
51,10700
68,14100
49,10300
68,14100
63,13100
18,4100
64,13300
38,8100
23,5100
50,10500
63,13100
45,9500
28,6100
42,8900
69,14300
21,4700
20,4500
49,10300
67,13900
25,5500
47,9900
59,12300
65,13500
58,12100
49,10300
45,9500
68,14100
48,10100
53,11100
59,12300
40,8500
60,12500
47,9900
34,7300
63,13100
36,7700
38,8100
33,7100
48,10100
51,10700
38,8100
70,14500
47,9900
27,5900
49,10300
21,4700
66,13700
34,7300
30,6500
35,7500
74,15300
53,11100
47,9900
59,12300
23,5100
48,10100
72,14900
64,13300
18,4100
66,13700
21,4700
23,5100
63,13100
62,12900
48,10100
47,9900
60,12500
65,13500
63,13100
41,8700
54,11300
43,9100
43,9100
37,7900
69,14300
56,11700
70,14500
57,11900
51,10700
41,8700
30,6500
64,13300
41,8700
61,12700
25,5500
42,8900
20,4500
46,9700
70,14500
38,8100
62,12900
35,7500
70,14500
52,10900
70,14500
24,5300
61,12700
41,8700
20,4500
29,6300
65,13500
74,15300
74,15300
39,8300
65,13500
43,9100
55,11500
27,5900
58,12100
36,7700
59,12300
61,12700
74,15300
35,7500
74,15300
28,6100
18,4100
57,11900
67,13900
52,10900
66,13700
68,14100
61,12700
64,13300
62,12900
28,6100
59,12300
58,12100
64,13300
34,7300
69,14300
62,12900
20,4500
54,11300
61,12700
67,13900
33,7100
37,7900
50,10500
42,8900
40,8500
40,8500
38,8100
35,7500
23,5100
69,14300
72,14900
67,13900
62,12900
56,11700
40,8500
32,6900
64,13300
20,4500
22,4900
23,5100
52,10900
26,5700
31,6700
49,10300
57,11900
58,12100
71,14700
60,12500
66,13700
69,14300
26,5700
28,6100
59,12300
60,12500
55,11500
20,4500
62,12900
54,11300
25,5500
49,10300
59,12300
35,7500
28,6100
61,12700
72,14900
39,8300
54,11300
59,12300
64,13300
66,13700
38,8100
52,10900
28,6100
19,4300
57,11900
67,13900
62,12900
26,5700
20,4500
41,8700
60,12500
35,7500
74,15300
42,8900
42,8900
21,4700
58,12100
53,11100
23,5100
39,8300
45,9500
53,11100
67,13900
46,9700
59,12300
46,9700
65,13500
34,7300
71,14700
18,4100
72,14900
40,8500
51,10700
51,10700
31,6700
52,10900
51,10700
71,14700
38,8100
56,11700
30,6500
59,12300
57,11900
53,11100
46,9700
38,8100
63,13100
69,14300
28,6100
50,10500
69,14300
63,13100
36,7700
48,10100
38,8100
40,8500
73,15100
54,11300
59,12300
40,8500
43,9100
72,14900
40,8500
23,5100
57,11900
54,11300
48,10100
63,13100
66,13700
51,10700
20,4500
66,13700
27,5900
72,14900
29,6300
61,12700
65,13500
62,12900
64,13300
48,10100
25,5500
71,14700
35,7500
30,6500
46,9700
19,4300
26,5700
53,11100
70,14500
49,10300
53,11100
30,6500
52,10900
29,6300
44,9300
65,13500
60,12500
36,7700
69,14300
43,9100
56,11700
69,14300
63,13100
68,14100
19,4300
59,12300
60,12500
36,7700
23,5100
33,7100
41,8700
53,11100
47,9900
56,11700
53,11100
52,10900
63,13100
50,10500
33,7100
39,8300
28,6100
61,12700
19,4300
29,6300
63,13100
29,6300
24,5300
24,5300
49,10300
47,9900
74,15300
35,7500
30,6500
69,14300
68,14100
50,10500
24,5300
36,7700
52,10900
29,6300
40,8500
50,10500
26,5700
58,12100
37,7900
61,12700
47,9900
72,14900
50,10500
71,14700
67,13900
67,13900
39,8300
37,7900
18,4100
27,5900
49,10300
50,10500
59,12300
20,4500
39,8300
45,9500
35,7500
25,5500
45,9500
29,6300
55,11500
18,4100
26,5700
68,14100
68,14100
40,8500
28,6100
67,13900
47,9900
68,14100
72,14900
59,12300
50,10500
47,9900
27,5900
29,6300
61,12700
30,6500
39,8300
30,6500
44,9300
25,5500
59,12300
19,4300
49,10300
41,8700
51,10700
42,8900
42,8900
22,4900
46,9700
24,5300
38,8100
37,7900
68,14100
39,8300
36,7700
63,13100
42,8900
48,10100
37,7900
30,6500
44,9300
53,11100
56,11700
68,14100
71,14700
40,8500
21,4700
30,6500
50,10500
21,4700
34,7300
18,4100
70,14500
63,13100
58,12100
39,8300
70,14500
18,4100
37,7900
55,11500
58,12100
40,8500
31,6700
59,12300
34,7300
29,6300
26,5700
49,10300
19,4300
34,7300
27,5900
52,10900
20,4500
29,6300
19,4300
34,7300
59,12300
71,14700
66,13700
37,7900
18,4100
62,12900
37,7900
24,5300
70,14500
46,9700
38,8100
24,5300
54,11300
55,11500
54,11300
31,6700
73,15100
46,9700
24,5300
66,13700
36,7700
37,7900
29,6300
38,8100
27,5900
36,7700
23,5100
70,14500
69,14300
50,10500
62,12900
42,8900
53,11100
53,11100
18,4100
55,11500
21,4700
25,5500
65,13500
56,11700
55,11500
55,11500
50,10500
29,6300
38,8100
68,14100
58,12100
20,4500
32,6900
60,12500
42,8900
60,12500
74,15300
35,7500
39,8300
53,11100
40,8500
47,9900
24,5300
49,10300
43,9100
21,4700
28,6100
31,6700
43,9100
44,9300
21,4700
74,15300
72,14900
48,10100
66,13700
40,8500
41,8700
48,10100
18,4100
39,8300
59,12300
55,11500
56,11700
23,5100
57,11900
24,5300
29,6300
38,8100
46,9700
24,5300
55,11500
42,8900
47,9900
44,9300
60,12500
30,6500
71,14700
71,14700
35,7500
52,10900
37,7900
26,5700
54,11300
45,9500
18,4100
24,5300
48,10100
68,14100
25,5500
63,13100
47,9900
73,15100
24,5300
51,10700
24,5300
43,9100
65,13500
33,7100
51,10700
20,4500
51,10700
31,6700
41,8700
35,7500
18,4100
31,6700
50,10500
56,11700
70,14500
43,9100
26,5700
19,4300
26,5700
21,4700
30,6500
34,7300
71,14700
51,10700
47,9900
24,5300
60,12500
55,11500
41,8700
60,12500
44,9300
47,9900
27,5900
68,14100
59,12300
58,12100
41,8700
65,13500
19,4300
18,4100
53,11100
35,7500
42,8900
56,11700
68,14100
18,4100
34,7300
47,9900
44,9300
18,4100
64,13300
42,8900
21,4700
22,4900
37,7900
27,5900
56,11700
41,8700
20,4500
54,11300
43,9100
59,12300
51,10700
25,5500
55,11500
48,10100
68,14100
52,10900
48,10100
59,12300
34,7300
51,10700
39,8300
38,8100
31,6700
34,7300
38,8100
39,8300
48,10100
63,13100
30,6500
26,5700
65,13500
65,13500
34,7300
21,4700
74,15300
29,6300
24,5300
29,6300
42,8900
61,12700
21,4700
66,13700
23,5100
49,10300
52,10900
35,7500
37,7900
58,12100
43,9100
43,9100
27,5900
25,5500
42,8900
41,8700
61,12700
26,5700
63,13100
32,6900
66,13700
26,5700
30,6500
63,13100
36,7700
18,4100
59,12300
40,8500
69,14300
42,8900
38,8100
49,10300
74,15300
22,4900
32,6900
58,12100
58,12100
57,11900
69,14300
35,7500
40,8500
32,6900
52,10900
29,6300
21,4700
30,6500
57,11900
61,12700
41,8700
29,6300
30,6500
54,11300
20,4500
39,8300
64,13300
32,6900
43,9100
31,6700
18,4100
60,12500
28,6100
33,7100
23,5100
66,13700
36,7700
59,12300
70,14500
51,10700
61,12700
49,10300
33,7100
32,6900
30,6500
67,13900
47,9900
58,12100
54,11300
30,6500
22,4900
74,15300
26,5700
52,10900
47,9900
55,11500
48,10100
55,11500
26,5700
19,4300
24,5300
60,12500
22,4900
30,6500
54,11300
72,14900
23,5100
52,10900
59,12300
29,6300
66,13700
60,12500
33,7100
53,11100
30,6500
59,12300
55,11500
29,6300
68,14100
51,10700
23,5100
60,12500
62,12900
68,14100
68,14100
34,7300
69,14300
55,11500
26,5700
72,14900
64,13300
60,12500
21,4700
65,13500
63,13100
60,12500
66,13700
65,13500
49,10300
63,13100
46,9700
69,14300
21,4700
25,5500
56,11700
58,12100
49,10300
61,12700
43,9100
32,6900
60,12500
32,6900
40,8500
66,13700
55,11500
33,7100
66,13700
48,10100
40,8500
69,14300
45,9500
71,14700
28,6100
55,11500
72,14900
60,12500
44,9300
58,12100
58,12100
48,10100
48,10100
66,13700
24,5300
52,10900
18,4100
42,8900
72,14900
71,14700
40,8500
46,9700
36,7700
59,12300
34,7300
61,12700
47,9900
29,6300
37,7900
60,12500
31,6700
52,10900
37,7900
67,13900
51,10700
40,8500
67,13900
55,11500
32,6900
60,12500
22,4900
71,14700
45,9500
33,7100
58,12100
46,9700
51,10700
41,8700
70,14500
41,8700
60,12500
23,5100
68,14100
33,7100
68,14100
46,9700
28,6100
22,4900
23,5100
67,13900
47,9900
59,12300
68,14100
50,10500
43,9100
49,10300
29,6300
34,7300
38,8100
38,8100
56,11700
50,10500
63,13100
25,5500
56,11700
40,8500
20,4500
21,4700
45,9500
68,14100
39,8300
45,9500
38,8100
40,8500
66,13700
74,15300
65,13500
26,5700
49,10300
25,5500
59,12300
21,4700
55,11500
25,5500
18,4100
43,9100
64,13300
57,11900
48,10100
54,11300
43,9100
60,12500
21,4700
64,13300
70,14500
34,7300
30,6500
56,11700
26,5700
20,4500
20,4500
45,9500
67,13900
27,5900
39,8300
32,6900
55,11500
56,11700
30,6500
70,14500
28,6100
54,11300
60,12500
73,15100
20,4500
65,13500
72,14900
35,7500
35,7500
52,10900
37,7900
72,14900
68,14100
64,13300
66,13700
40,8500
34,7300
40,8500
62,12900
55,11500
71,14700
34,7300
70,14500
66,13700
30,6500
74,15300
37,7900
33,7100
32,6900
39,8300
43,9100
62,12900
41,8700
52,10900
38,8100
73,15100
44,9300
51,10700
24,5300
44,9300
69,14300
18,4100
60,12500
70,14500
41,8700
47,9900
23,5100
58,12100
44,9300
49,10300
70,14500
57,11900
55,11500
38,8100
61,12700
54,11300
